msa,lat,lng,area,year,pct_change
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2001-01-01,0.0
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2002-01-01,0.06905974413116378
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2003-01-01,0.14569618680909202
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2004-01-01,0.14755930940255868
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2005-01-01,0.14246677431374974
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2006-01-01,0.16122220842131418
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2007-01-01,0.1361321574959633
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2008-01-01,0.1569991305427898
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2009-01-01,0.14035523537448769
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2010-01-01,0.20879393864116255
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2011-01-01,0.1981120357719537
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2012-01-01,0.2386039001366289
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2013-01-01,0.2420817289777668
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2014-01-01,0.25636566886101103
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2015-01-01,0.2907713327536952
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2016-01-01,0.34331138988945464
"Rochester, MN",43.9499166,-92.33569859999999,6415412346.0,2017-01-01,0.3911315364550987
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2001-01-01,0.0
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2002-01-01,-0.04017384398164492
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2003-01-01,-0.01742852100247083
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2004-01-01,0.04319625838333918
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2005-01-01,0.0985483586304272
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2006-01-01,0.16201906106600772
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2007-01-01,0.2450361807271444
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2008-01-01,0.24677903282739155
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2009-01-01,0.2323508648076245
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2010-01-01,0.2614939992940346
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2011-01-01,0.2897546770208259
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2012-01-01,0.3221849629368161
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2013-01-01,0.337120543593364
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2014-01-01,0.4023340981291916
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2015-01-01,0.5033312742675609
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2016-01-01,0.5594775855983056
"Raleigh, NC",35.7567464,-78.4604412,5485063049.0,2017-01-01,0.6022326156018356
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2001-01-01,0.0
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2002-01-01,0.1045377438507209
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2003-01-01,0.12807463952502118
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2004-01-01,0.11980491942324
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2005-01-01,0.12022900763358768
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2006-01-01,0.10284139100933
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2007-01-01,0.09414758269720093
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2008-01-01,0.08948261238337585
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2009-01-01,0.06509754028838
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2010-01-01,0.1034775233248515
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2011-01-01,0.16454622561492793
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2012-01-01,0.17875318066157764
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2013-01-01,0.16603053435114498
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2014-01-01,0.19656488549618326
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2015-01-01,0.18871925360474973
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2016-01-01,0.2137404580152671
"Rapid City, SD",44.19510820000001,-102.916612,20213988388.0,2017-01-01,0.2368532654792197
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2001-01-01,0.0
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2002-01-01,0.029761776668316475
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2003-01-01,0.046912995760614695
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2004-01-01,0.057758936064903565
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2005-01-01,0.06877703415180014
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2006-01-01,0.08394843874410897
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2007-01-01,0.0521638081301512
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2008-01-01,0.03550754266285061
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2009-01-01,0.048225698852998766
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2010-01-01,0.07215563063547736
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2011-01-01,0.054595536809485916
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2012-01-01,0.058641244700768265
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2013-01-01,0.06380597817900102
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2014-01-01,0.032989735092211925
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2015-01-01,0.048225698852998766
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2016-01-01,0.04758010716821959
"Rochester, NY",43.148038,-77.5232575,8459578202.0,2017-01-01,0.043792635950848924
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2001-01-01,0.0
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2002-01-01,0.01583757761808413
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2003-01-01,0.03062861927021565
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2004-01-01,0.01988418335310116
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2005-01-01,0.03851252354705914
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2006-01-01,0.08658340891648653
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2007-01-01,0.062024698248796424
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2008-01-01,0.043605665248029
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2009-01-01,0.017232958906021167
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2010-01-01,0.043954510570013205
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2011-01-01,0.05365241052117487
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2012-01-01,0.0648852298890672
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2013-01-01,0.0815600362799136
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2014-01-01,0.1511197934835693
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2015-01-01,0.18900439545105696
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2016-01-01,0.22277262261913067
"Reading, PA",40.4139565,-75.9268598,2218035729.0,2017-01-01,0.14246842949836047
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2001-01-01,0.0
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2002-01-01,0.10660574909575482
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2003-01-01,0.15000951837045506
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2004-01-01,0.1111745669141444
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2005-01-01,0.07329145250333148
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2006-01-01,0.06929373691224061
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2007-01-01,0.057681324957167275
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2008-01-01,0.004188083000190357
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2009-01-01,-0.051779935275080964
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2010-01-01,-0.0477822196839901
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2011-01-01,-0.050066628593184885
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2012-01-01,-0.07843137254901966
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2013-01-01,-0.06681896059394632
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2014-01-01,-0.034266133637921185
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2015-01-01,0.00571102227298681
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2016-01-01,0.09918142014087183
"Redding, CA",40.7605142,-122.04355559999999,9778230094.0,2017-01-01,0.1509613554159528
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2001-01-01,0.0
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2002-01-01,0.005097663150456677
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2003-01-01,0.03048503507797906
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2004-01-01,0.10291222934436983
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2005-01-01,0.13001564629283813
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2006-01-01,0.14848836622419626
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2007-01-01,0.1301670620299804
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2008-01-01,0.041588855801746316
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2009-01-01,-0.026144450613233783
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2010-01-01,-0.022308585272295955
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2011-01-01,-0.035683642053197406
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2012-01-01,-0.05662948569121285
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2013-01-01,-0.011305708373290256
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2014-01-01,0.034573259980820614
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2015-01-01,0.05829505879977793
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2016-01-01,0.10175137535961244
"Reno, NV",40.5007953,-119.7311608,17004061483.0,2017-01-01,0.16388229950032818
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2001-01-01,0.0
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2002-01-01,-0.012228237665021456
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2003-01-01,0.0009905555650435718
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2004-01-01,-0.009615220398613178
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2005-01-01,0.057537615493655325
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2006-01-01,0.06681126500777079
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2007-01-01,0.06959506771642787
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2008-01-01,0.06375420559151546
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2009-01-01,0.040920191962837034
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2010-01-01,0.05873311358939759
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2011-01-01,0.06756272095366599
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2012-01-01,0.09762095878947273
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2013-01-01,0.11183030758458146
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2014-01-01,0.12286304715386055
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2015-01-01,0.16407357436852088
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2016-01-01,0.1767458541833895
"Richmond, VA",37.531399,-77.47600849999999,11849685107.0,2017-01-01,0.20706027018256967
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2001-01-01,0.0
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2002-01-01,0.06846504559270516
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2003-01-01,0.15345201910551465
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2004-01-01,0.2666521927920105
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2005-01-01,0.35390794615718635
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2006-01-01,0.3879939209726444
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2007-01-01,0.3569040382110291
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2008-01-01,0.32179765523230563
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2009-01-01,0.21608771168041674
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2010-01-01,0.2253365175857578
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2011-01-01,0.2577399044724273
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2012-01-01,0.2435735996526269
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2013-01-01,0.2943660442900564
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2014-01-01,0.3275727312201477
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2015-01-01,0.3957121146330873
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2016-01-01,0.4340534085974817
"Riverside-San Bernardino-Ontario, CA",34.5375344,-116.1309212,70612666121.0,2017-01-01,0.4761832392531479
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2001-01-01,0.0
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2002-01-01,0.014294996751137212
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2003-01-01,0.03053931124106568
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2004-01-01,0.031757634827810355
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2005-01-01,0.0700942170240415
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2006-01-01,0.08520142949967502
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2007-01-01,0.10112085769980506
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2008-01-01,0.1057504873294346
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2009-01-01,0.096572449642625
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2010-01-01,0.08032813515269653
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2011-01-01,0.0693632228719947
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2012-01-01,0.07318063677712794
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2013-01-01,0.0721247563352827
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2014-01-01,0.06887589343729705
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2015-01-01,0.09486679662118268
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2016-01-01,0.07683560753736196
"Roanoke, VA",37.2862262,-79.94693459999999,4836707818.0,2017-01-01,0.07724171539961011
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2001-01-01,0.0
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2002-01-01,-0.00023864449924426714
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2003-01-01,0.015034603452390494
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2004-01-01,0.018773367273884345
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2005-01-01,0.03436480789117802
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2006-01-01,0.07087741627555477
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2007-01-01,0.08424150823323527
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2008-01-01,0.05791106514994838
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2009-01-01,-0.029989658738366117
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2010-01-01,-0.008273009307135482
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2011-01-01,0.022591679261793063
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2012-01-01,0.04995624850847191
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2013-01-01,0.02839869541007078
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2014-01-01,0.04255826903189885
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2015-01-01,0.031978362898735124
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2016-01-01,0.02060297510142384
"Rockford, IL",42.331183,-89.0429139,2056788616.0,2017-01-01,0.05281998249940334
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2001-01-01,0.0
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2002-01-01,0.02841887702376855
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2003-01-01,0.030485704443679037
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2004-01-01,0.03324147433689295
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2005-01-01,0.006200482259731244
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2006-01-01,0.0444367895280744
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2007-01-01,0.01016190148122642
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2008-01-01,0.0098174302445746
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2009-01-01,0.017051326214261087
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2010-01-01,0.02428522218394757
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2011-01-01,0.034791594901825595
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2012-01-01,-0.042714433344815735
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2013-01-01,-0.05098174302445746
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2014-01-01,-0.07836720633827078
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2015-01-01,-0.06389941439889768
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2016-01-01,-0.13193248363761625
"Rocky Mount, NC",35.9410455,-77.79854940000001,2708802707.0,2017-01-01,-0.14536686186703407
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2001-01-01,0.0
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2002-01-01,0.003095017022593627
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2003-01-01,0.029712163416898862
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2004-01-01,0.11142061281337057
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2005-01-01,0.0473537604456824
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2006-01-01,0.043330238316310776
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2007-01-01,0.04240173320953256
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2008-01-01,0.04394924172082937
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2009-01-01,0.014856081708449318
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2010-01-01,-0.0018570102135562203
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2011-01-01,-0.021665119158155388
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2012-01-01,-0.0009285051067781104
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2013-01-01,0.014546580006190137
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2014-01-01,0.02011761064685857
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2015-01-01,0.03095017022593627
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2016-01-01,0.05880532342927891
"Rome, GA",34.2636918,-85.21368509999999,1320436485.0,2017-01-01,0.060352831940575724
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2001-01-01,0.0
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2002-01-01,-0.0037189574625030586
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2003-01-01,0.0017348304783761925
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2004-01-01,0.0239119744283256
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2005-01-01,0.07896893697237939
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2006-01-01,0.11714545255853336
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2007-01-01,0.15760320192333954
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2008-01-01,0.1899536923203016
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2009-01-01,0.13148512417015
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2010-01-01,0.09957517143403538
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2011-01-01,0.0971846569953283
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2012-01-01,0.15316367510859766
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2013-01-01,0.1962988006447559
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2014-01-01,0.25716812829549496
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2015-01-01,0.32912944294183544
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2016-01-01,0.40473458459689104
"San Francisco-Oakland-Hayward, CA",37.7737185,-122.27443170000001,6398146717.0,2017-01-01,0.4526063437423162
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2001-01-01,0.0
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2002-01-01,0.053022517051294134
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2003-01-01,0.12669345043445768
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2004-01-01,0.1668924600579278
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2005-01-01,0.21147108287396052
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2006-01-01,0.21984490329814066
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2007-01-01,0.20348266841072604
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2008-01-01,0.17238157525927303
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2009-01-01,0.11049472110623193
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2010-01-01,0.08751051107166208
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2011-01-01,0.10797206390731562
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2012-01-01,0.11557507240960475
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2013-01-01,0.13933009436606558
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2014-01-01,0.1655610576473885
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2015-01-01,0.21023311221152952
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2016-01-01,0.2406801831262262
"Sacramento--Roseville--Arden-Arcade, CA",38.7896779,-121.0057504,13194830979.0,2017-01-01,0.26987760440997843
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2001-01-01,0.0
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2002-01-01,-0.060425234732676365
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2003-01-01,-0.0331962442771786
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2004-01-01,-0.017366338170249133
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2005-01-01,0.039737720183130376
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2006-01-01,0.11973306432839292
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2007-01-01,0.2213160549390858
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2008-01-01,0.2306743229611237
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2009-01-01,0.16338170249088235
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2010-01-01,0.2534647319003647
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2011-01-01,0.3388065492356638
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2012-01-01,0.3868782493986187
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2013-01-01,0.4630480329013735
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2014-01-01,0.5718708776286179
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2015-01-01,0.7452316287731824
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2016-01-01,0.8498021261736635
"San Jose-Sunnyvale-Santa Clara, CA",36.9084718,-121.37137209999999,6940798801.0,2017-01-01,0.9897493598199736
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2001-01-01,0.0
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2002-01-01,0.016024367633425962
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2003-01-01,0.04330552244735797
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2004-01-01,0.014435174149119325
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2005-01-01,0.0206595152959872
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2006-01-01,0.02728115481393201
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2007-01-01,-0.02410276784531851
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2008-01-01,-0.09336511720301943
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2009-01-01,-0.12779764269633165
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2010-01-01,-0.06568666401801082
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2011-01-01,-0.046483909415971365
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2012-01-01,-0.044497417560588
"Saginaw, MI",43.3282667,-84.05541,2073181841.0,2013-01-01,-0.03668388292941327
